Consumption,Temp,FlowTime,Power_Consumption,TimeStamp
50,40,3600,2.0416665,2020-01-01T00:20:12
50,40,3600,2.0416665,2020-01-01T07:50:35
40,60,10800,2.5666666,2020-01-01T20:20:22
50,40,3600,2.0416665,2020-01-02T18:20:28
50,60,3600,3.208333,2020-01-03T13:30:20
40,60,10800,2.5666666,2020-01-04T03:40:06
50,40,3600,2.0416665,2020-01-05T13:30:21
60,20,7200,1.05,2020-01-05T17:50:05
60,20,7200,1.05,2020-01-06T12:30:13
50,40,3600,2.0416665,2020-01-06T17:40:34
40,60,10800,2.5666666,2020-01-08T07:50:48
50,60,3600,3.208333,2020-01-08T15:10:41
60,20,7200,1.05,2020-01-09T15:00:45
40,60,10800,2.5666666,2020-01-10T06:20:11
50,60,3600,3.208333,2020-01-10T19:40:55
50,40,3600,2.0416665,2020-01-10T23:20:53
60,20,7200,1.05,2020-01-11T17:10:57
50,40,3600,2.0416665,2020-01-12T19:30:16
50,60,3600,3.208333,2020-01-12T23:30:25
60,20,7200,1.05,2020-01-13T19:30:31
60,20,7200,1.05,2020-01-14T07:00:41
50,40,3600,2.0416665,2020-01-14T15:10:38
50,60,3600,3.208333,2020-01-15T19:10:55
50,40,3600,2.0416665,2020-01-16T20:50:32
50,40,3600,2.0416665,2020-01-17T11:00:58
40,60,10800,2.5666666,2020-01-18T07:40:58
50,60,3600,3.208333,2020-01-19T15:30:50
50,60,3600,3.208333,2020-01-19T19:20:37
50,60,3600,3.208333,2020-01-21T09:50:15
50,40,3600,2.0416665,2020-01-22T19:50:25
50,40,3600,2.0416665,2020-01-24T09:20:44
50,60,3600,3.208333,2020-01-24T19:40:33
40,60,10800,2.5666666,2020-01-25T08:50:28
50,60,3600,3.208333,2020-01-27T10:30:25
50,40,3600,2.0416665,2020-01-28T02:30:24
40,60,10800,2.5666666,2020-01-28T12:10:21
50,40,3600,2.0416665,2020-01-28T20:50:11
40,60,10800,2.5666666,2020-01-30T09:00:11
60,20,7200,1.05,2020-01-30T18:00:07
60,20,7200,1.05,2020-01-31T13:40:23
50,40,3600,2.0416665,2020-01-31T20:20:39
60,20,7200,1.1199999,2020-02-01T12:50:03
40,60,10800,2.6133332,2020-02-02T12:10:10
50,60,3600,3.2666664,2020-02-03T14:50:14
60,20,7200,1.1199999,2020-02-03T18:10:25
50,60,3600,3.2666664,2020-02-04T13:00:17
50,40,3600,2.1,2020-02-04T14:50:03
40,60,10800,2.6133332,2020-02-06T20:30:35
40,60,10800,2.6133332,2020-02-07T23:20:15
40,60,10800,2.6133332,2020-02-08T21:30:13
40,60,10800,2.6133332,2020-02-10T14:20:00
50,40,3600,2.1,2020-02-15T01:40:11
60,20,7200,1.1199999,2020-02-15T19:40:51
50,40,3600,2.1,2020-02-16T23:10:39
50,60,3600,3.2666664,2020-02-17T15:10:33
60,20,7200,1.1199999,2020-02-18T23:20:22
60,20,7200,1.1199999,2020-02-19T20:40:40
40,60,10800,2.6133332,2020-02-20T14:20:36
60,20,7200,1.1199999,2020-02-22T10:10:32
50,60,3600,3.2666664,2020-02-23T12:40:57
40,60,10800,2.6133332,2020-02-23T20:10:47
60,20,7200,1.1199999,2020-02-23T23:20:40
40,60,10800,2.6133332,2020-02-24T23:30:02
40,60,10800,2.6133332,2020-02-25T06:50:34
60,20,7200,1.1199999,2020-02-26T22:10:09
50,60,3600,3.2666664,2020-02-27T18:10:53
50,60,3600,3.2666664,2020-02-28T06:10:03
40,60,10800,2.6133332,2020-02-28T20:10:55
40,60,10800,2.6133332,2020-02-28T23:30:00
60,20,7200,1.1199999,2020-02-29T07:30:45
50,40,3600,2.1,2020-02-29T14:40:40
50,40,3600,2.1,2020-03-01T04:30:53
50,60,3600,3.2666664,2020-03-01T19:50:34
50,60,3600,3.2666664,2020-03-02T17:40:36
40,60,10800,2.6133332,2020-03-04T16:20:11
50,60,3600,3.2666664,2020-03-04T19:30:38
60,20,7200,1.1199999,2020-03-05T16:20:22
50,40,3600,2.1,2020-03-06T07:50:30
50,60,3600,3.2666664,2020-03-06T17:20:03
40,60,10800,2.6133332,2020-03-07T11:00:24
40,60,10800,2.6133332,2020-03-07T18:50:19
60,20,7200,1.1199999,2020-03-08T17:10:26
50,40,3600,2.1,2020-03-09T14:50:21
40,60,10800,2.6133332,2020-03-09T18:50:46
60,20,7200,1.1199999,2020-03-11T22:40:50
40,60,10800,2.6133332,2020-03-12T17:00:52
40,60,10800,2.6133332,2020-03-12T22:50:25
40,60,10800,2.6133332,2020-03-14T04:10:13
40,60,10800,2.6133332,2020-03-15T15:50:31
50,40,3600,2.1,2020-03-15T22:10:10
50,40,3600,2.1,2020-03-16T03:10:44
50,60,3600,3.2666664,2020-03-16T22:10:36
50,40,3600,2.1,2020-03-17T19:50:10
50,60,3600,3.2666664,2020-03-18T13:20:40
50,40,3600,2.1,2020-03-18T17:50:17
60,20,7200,1.1199999,2020-03-18T19:10:21
50,60,3600,3.2666664,2020-03-19T15:00:10
50,40,3600,2.1,2020-03-19T19:40:03
50,60,3600,3.2666664,2020-03-20T00:30:08
60,20,7200,1.1199999,2020-03-20T21:00:08
40,60,10800,2.6133332,2020-03-21T14:20:40
40,60,10800,2.6133332,2020-03-23T23:00:17
50,40,3600,2.1,2020-03-24T10:20:08
50,60,3600,3.2666664,2020-03-26T11:10:20
60,20,7200,1.1199999,2020-03-26T14:20:11
40,60,10800,2.6133332,2020-03-27T18:50:22
40,60,10800,2.6133332,2020-03-27T22:30:39
50,60,3600,3.2666664,2020-03-28T18:10:20
50,40,3600,2.1,2020-03-29T15:20:58
50,60,3600,3.2666664,2020-03-31T19:50:34
50,40,3600,1.9249998,2020-04-01T20:20:04
50,60,3600,3.0916665,2020-04-03T23:00:41
50,60,3600,3.0916665,2020-04-04T12:10:50
60,20,7200,0.9099999,2020-04-09T08:30:48
60,20,7200,0.9099999,2020-04-09T21:10:00
50,60,3600,3.0916665,2020-04-12T22:00:09
60,20,7200,0.9099999,2020-04-13T18:50:15
50,60,3600,3.0916665,2020-04-15T16:50:12
60,20,7200,0.9099999,2020-04-16T19:20:16
50,60,3600,3.0916665,2020-04-17T18:50:21
50,40,3600,1.9249998,2020-04-17T23:20:40
60,20,7200,0.9099999,2020-04-19T17:20:53
50,40,3600,1.9249998,2020-04-20T21:40:15
40,60,10800,2.4733334,2020-04-22T09:00:35
50,40,3600,1.9249998,2020-04-23T07:10:14
50,60,3600,3.0916665,2020-04-23T14:00:18
60,20,7200,0.9099999,2020-04-24T20:40:56
40,60,10800,2.4733334,2020-04-24T23:50:13
50,60,3600,3.0916665,2020-04-25T16:50:34
60,20,7200,0.9099999,2020-04-27T16:50:05
60,20,7200,0.9099999,2020-04-30T07:40:12
40,60,10800,2.4733334,2020-04-30T18:10:07
40,60,10800,2.3333333,2020-05-02T08:50:03
60,20,7200,0.6999999,2020-05-02T19:50:57
60,20,7200,0.6999999,2020-05-04T16:30:47
50,60,3600,2.9166665,2020-05-04T21:40:40
50,60,3600,2.9166665,2020-05-05T21:30:19
50,60,3600,2.9166665,2020-05-05T23:20:16
50,40,3600,1.7499999,2020-05-06T20:30:23
50,60,3600,2.9166665,2020-05-08T21:20:15
40,60,10800,2.3333333,2020-05-09T06:20:17
40,60,10800,2.3333333,2020-05-10T08:20:29
50,60,3600,2.9166665,2020-05-11T14:30:56
50,40,3600,1.7499999,2020-05-11T19:00:39
50,60,3600,2.9166665,2020-05-11T20:50:59
60,20,7200,0.6999999,2020-05-12T15:50:42
60,20,7200,0.6999999,2020-05-13T13:20:02
50,40,3600,1.7499999,2020-05-15T22:10:13
50,60,3600,2.9166665,2020-05-16T15:00:44
40,60,10800,2.3333333,2020-05-18T08:30:06
60,20,7200,0.6999999,2020-05-18T15:30:49
40,60,10800,2.3333333,2020-05-19T11:50:08
50,40,3600,1.7499999,2020-05-21T09:20:54
50,60,3600,2.9166665,2020-05-23T14:10:44
50,40,3600,1.7499999,2020-05-24T11:40:36
40,60,10800,2.3333333,2020-05-24T21:20:53
50,40,3600,1.7499999,2020-05-25T12:50:59
