Consumption,Temp,FlowTime,Power_Consumption,TimeStamp
40,60,10800,2.5666666,2020-01-02T10:50:16
40,60,10800,2.5666666,2020-01-02T18:50:53
40,60,10800,2.5666666,2020-01-05T23:30:47
60,20,7200,1.05,2020-01-06T17:30:26
50,40,3600,2.0416665,2020-01-08T21:10:51
40,60,10800,2.5666666,2020-01-08T23:20:58
50,40,3600,2.0416665,2020-01-09T14:50:35
60,20,7200,1.05,2020-01-09T16:20:33
60,20,7200,1.05,2020-01-10T14:40:37
60,20,7200,1.05,2020-01-11T20:30:22
50,40,3600,2.0416665,2020-01-12T06:00:32
50,40,3600,2.0416665,2020-01-16T12:10:28
40,60,10800,2.5666666,2020-01-17T18:10:27
50,40,3600,2.0416665,2020-01-18T14:20:34
50,60,3600,3.208333,2020-01-19T19:10:10
60,20,7200,1.05,2020-01-20T09:40:31
50,60,3600,3.208333,2020-01-22T06:00:12
60,20,7200,1.05,2020-01-22T14:00:03
40,60,10800,2.5666666,2020-01-23T07:50:45
50,60,3600,3.208333,2020-01-24T05:30:19
60,20,7200,1.05,2020-01-24T07:00:07
50,60,3600,3.208333,2020-01-24T09:30:57
60,20,7200,1.05,2020-01-24T17:50:44
60,20,7200,1.05,2020-01-26T20:50:26
50,60,3600,3.208333,2020-01-27T05:00:03
60,20,7200,1.05,2020-01-27T07:30:23
60,20,7200,1.05,2020-01-27T20:50:05
40,60,10800,2.5666666,2020-01-29T11:40:19
50,60,3600,3.208333,2020-01-29T15:40:13
40,60,10800,2.5666666,2020-01-29T19:30:27
50,40,3600,2.0416665,2020-01-31T14:50:53
50,40,3600,2.1,2020-02-01T14:40:58
40,60,10800,2.6133332,2020-02-02T16:30:45
40,60,10800,2.6133332,2020-02-04T02:40:06
40,60,10800,2.6133332,2020-02-05T16:30:44
50,60,3600,3.2666664,2020-02-06T21:00:08
60,20,7200,1.1199999,2020-02-07T05:20:18
40,60,10800,2.6133332,2020-02-08T07:40:41
50,60,3600,3.2666664,2020-02-09T14:50:20
60,20,7200,1.1199999,2020-02-09T20:40:43
50,60,3600,3.2666664,2020-02-10T07:40:41
50,60,3600,3.2666664,2020-02-10T19:10:22
40,60,10800,2.6133332,2020-02-10T22:20:37
50,60,3600,3.2666664,2020-02-11T16:10:18
60,20,7200,1.1199999,2020-02-11T19:30:25
40,60,10800,2.6133332,2020-02-13T18:30:45
60,20,7200,1.1199999,2020-02-14T22:40:44
50,60,3600,3.2666664,2020-02-15T10:00:58
50,40,3600,2.1,2020-02-17T17:40:06
50,40,3600,2.1,2020-02-18T20:20:46
40,60,10800,2.6133332,2020-02-19T10:00:09
40,60,10800,2.6133332,2020-02-19T16:20:05
50,60,3600,3.2666664,2020-02-19T21:20:06
50,40,3600,2.1,2020-02-20T09:30:47
60,20,7200,1.1199999,2020-02-20T16:40:02
60,20,7200,1.1199999,2020-02-22T22:30:54
50,40,3600,2.1,2020-02-23T20:50:20
50,40,3600,2.1,2020-02-24T13:00:23
50,60,3600,3.2666664,2020-02-24T20:40:57
50,60,3600,3.2666664,2020-02-25T04:40:06
60,20,7200,1.1199999,2020-02-26T08:30:43
50,60,3600,3.2666664,2020-02-26T16:00:23
50,40,3600,2.1,2020-02-26T17:10:16
50,60,3600,3.2666664,2020-02-27T12:10:38
40,60,10800,2.6133332,2020-03-01T19:10:59
60,20,7200,1.1199999,2020-03-01T23:40:05
60,20,7200,1.1199999,2020-03-02T17:50:49
50,60,3600,3.2666664,2020-03-03T19:20:17
50,40,3600,2.1,2020-03-03T20:30:48
60,20,7200,1.1199999,2020-03-04T17:20:57
50,40,3600,2.1,2020-03-05T21:50:26
60,20,7200,1.1199999,2020-03-06T18:30:35
50,40,3600,2.1,2020-03-08T17:00:13
50,40,3600,2.1,2020-03-08T20:00:34
50,60,3600,3.2666664,2020-03-09T11:20:22
50,60,3600,3.2666664,2020-03-14T04:10:08
40,60,10800,2.6133332,2020-03-19T20:30:08
50,60,3600,3.2666664,2020-03-21T08:50:16
60,20,7200,1.1199999,2020-03-22T15:30:08
40,60,10800,2.6133332,2020-03-23T05:40:48
50,40,3600,2.1,2020-03-24T03:40:23
60,20,7200,1.1199999,2020-03-24T20:00:33
60,20,7200,1.1199999,2020-03-25T15:40:18
60,20,7200,1.1199999,2020-03-26T18:40:53
