Consumption,Temp,FlowTime,Power_Consumption,TimeStamp
4.8059583,35.568462,54.37049,0.17139587,2020-01-01T07:00:21
4.227367,7.636254,39.229057,0.013001814,2020-01-01T07:10:30
12.776767,23.117554,106.899956,0.27006438,2020-01-01T07:30:33
4.9602594,32.759045,77.91041,0.16064073,2020-01-01T08:01:34
2.2942982,23.411207,59.032406,0.04928093,2020-01-01T08:22:07
3.1996264,29.261505,34.279537,0.09056571,2020-01-01T09:22:12
7.8674197,21.7203,97.841774,0.15346988,2020-01-01T10:32:47
8.73751,11.749993,80.78038,0.06880782,2020-01-01T11:43:59
4.3163695,27.443438,41.22124,0.11301987,2020-01-01T13:24:55
3.994153,27.27875,52.74375,0.10381552,2020-01-01T14:04:59
2.6181152,33.962845,25.708052,0.08846607,2020-01-01T14:14:42
2.8915544,53.51117,63.745228,0.16365145,2020-01-01T14:24:57
2.443897,5.1388493,39.585552,0.0003958888,2020-01-01T14:45:20
4.3217506,7.900386,71.42874,0.014623867,2020-01-01T15:15:54
5.828533,44.023148,50.845406,0.26535565,2020-01-01T15:26:17
6.9365673,36.102203,79.167404,0.2516996,2020-01-01T15:36:04
9.027211,6.2221336,83.924774,0.012871201,2020-01-01T15:47:57
13.040859,50.527946,112.38675,0.69267744,2020-01-01T17:08:38
3.8904855,39.43269,35.58795,0.15628652,2020-01-01T17:49:14
4.1462636,51.635925,107.75346,0.22559232,2020-01-01T18:09:31
2.5984657,31.723408,76.332405,0.08101316,2020-01-01T18:50:27
4.1799517,17.47918,36.797066,0.06085609,2020-01-01T19:01:44
1.9504694,23.486511,23.634354,0.042066935,2020-01-01T19:31:08
5.0654573,18.475943,56.562027,0.07963877,2020-01-01T19:51:49
6.4366593,29.758083,75.23401,0.18591923,2020-01-01T20:11:15
4.799839,49.46563,36.01998,0.24899916,2020-01-01T20:32:31
2.872784,7.095848,62.960728,0.0070244046,2020-01-01T21:12:26
0.4560497,46.85541,4.8155055,0.022269506,2020-01-01T21:43:20
0.27445138,39.374672,5.755836,0.011006539,2020-01-01T22:23:35
0.5251382,20.733326,5.080452,0.009639199,2020-01-01T22:33:13
4.196019,25.639175,34.915504,0.101036094,2020-01-01T22:53:59
0.6319559,39.80299,9.042309,0.025659613,2020-01-01T23:23:15
6.7113805,24.25866,65.67421,0.15079422,2020-01-02T01:53:07
5.441878,37.386063,109.72907,0.20561449,2020-01-02T04:34:55
6.123551,39.645496,48.59904,0.24751236,2020-01-02T06:35:55
0.25659874,50.92391,4.5921965,0.01374802,2020-01-02T06:55:10
9.679284,48.09371,114.583954,0.48663566,2020-01-02T07:35:27
4.188205,20.96008,75.74813,0.07798476,2020-01-02T07:56:14
11.934889,17.583065,96.03128,0.17520705,2020-01-02T08:17:19
1.0992017,45.13989,20.878532,0.05147547,2020-01-02T08:38:54
3.0179822,24.17367,90.260826,0.06751009,2020-01-02T09:38:24
1.120066,37.16134,12.762654,0.042026624,2020-01-02T09:59:03
0.602271,25.066875,10.986579,0.01409998,2020-01-02T10:19:18
4.683143,14.181356,50.66845,0.050163876,2020-01-02T11:29:31
4.123708,30.953848,78.94701,0.124863766,2020-01-02T12:09:38
0.7183767,7.337396,6.831418,0.0019589858,2020-01-02T12:20:49
8.94864,8.123718,103.55053,0.032611866,2020-01-02T13:50:19
3.0970976,17.371754,79.698944,0.044702616,2020-01-02T15:21:36
11.457127,23.033482,92.803856,0.24104719,2020-01-02T16:32:01
