Consumption,Temp,FlowTime,Power_Consumption,TimeStamp
15,60,10800,0.9624999,2020-01-01T04:00:41
15,60,10800,0.9624999,2020-01-01T19:40:25
15,60,10800,0.9624999,2020-01-03T15:00:09
15,60,10800,0.9624999,2020-01-04T18:30:29
15,60,10800,0.9624999,2020-01-05T19:10:56
15,60,10800,0.9624999,2020-01-06T00:00:15
15,60,10800,0.9624999,2020-01-06T22:00:49
15,60,10800,0.9624999,2020-01-07T14:30:36
15,60,10800,0.9624999,2020-01-08T01:10:56
15,60,10800,0.9624999,2020-01-08T06:20:51
15,60,10800,0.9624999,2020-01-09T09:40:45
15,60,10800,0.9624999,2020-01-09T19:00:20
15,60,10800,0.9624999,2020-01-10T13:20:35
15,60,10800,0.9624999,2020-01-11T09:40:04
15,60,10800,0.9624999,2020-01-12T06:50:48
15,60,10800,0.9624999,2020-01-12T17:10:58
15,60,10800,0.9624999,2020-01-13T11:40:41
15,60,10800,0.9624999,2020-01-13T18:40:34
15,60,10800,0.9624999,2020-01-14T21:40:56
15,60,10800,0.9624999,2020-01-16T20:40:49
15,60,10800,0.9624999,2020-01-17T13:30:07
15,60,10800,0.9624999,2020-01-18T08:30:04
15,60,10800,0.9624999,2020-01-19T12:10:44
15,60,10800,0.9624999,2020-01-19T17:50:55
15,60,10800,0.9624999,2020-01-20T21:30:19
15,60,10800,0.9624999,2020-01-21T03:40:43
15,60,10800,0.9624999,2020-01-21T18:20:52
15,60,10800,0.9624999,2020-01-22T11:20:34
15,60,10800,0.9624999,2020-01-22T21:40:45
15,60,10800,0.9624999,2020-01-23T12:20:51
15,60,10800,0.9624999,2020-01-24T12:30:26
15,60,10800,0.9624999,2020-01-24T20:20:44
15,60,10800,0.9624999,2020-01-26T06:00:51
15,60,10800,0.9624999,2020-01-26T12:10:25
15,60,10800,0.9624999,2020-01-26T15:50:36
15,60,10800,0.9624999,2020-01-26T19:10:35
15,60,10800,0.9624999,2020-01-26T23:40:37
15,60,10800,0.9624999,2020-01-29T20:30:51
15,60,10800,0.9624999,2020-01-30T13:50:18
15,60,10800,0.9624999,2020-01-31T18:50:25
15,60,10800,0.97999996,2020-02-01T12:10:07
15,60,10800,0.97999996,2020-02-01T17:30:18
15,60,10800,0.97999996,2020-02-02T19:30:17
15,60,10800,0.97999996,2020-02-05T07:40:32
15,60,10800,0.97999996,2020-02-05T14:00:45
15,60,10800,0.97999996,2020-02-05T20:50:19
15,60,10800,0.97999996,2020-02-07T08:50:52
15,60,10800,0.97999996,2020-02-07T15:50:38
15,60,10800,0.97999996,2020-02-08T11:20:04
15,60,10800,0.97999996,2020-02-09T15:30:37
15,60,10800,0.97999996,2020-02-11T12:00:15
15,60,10800,0.97999996,2020-02-11T16:50:57
15,60,10800,0.97999996,2020-02-11T22:30:12
15,60,10800,0.97999996,2020-02-12T11:30:22
15,60,10800,0.97999996,2020-02-12T22:30:47
15,60,10800,0.97999996,2020-02-15T12:10:17
15,60,10800,0.97999996,2020-02-16T10:10:05
15,60,10800,0.97999996,2020-02-16T23:50:18
15,60,10800,0.97999996,2020-02-17T12:40:17
15,60,10800,0.97999996,2020-02-18T16:50:19
15,60,10800,0.97999996,2020-02-19T12:20:45
15,60,10800,0.97999996,2020-02-19T17:40:34
15,60,10800,0.97999996,2020-02-20T14:10:51
15,60,10800,0.97999996,2020-02-20T22:20:59
15,60,10800,0.97999996,2020-02-21T13:30:59
15,60,10800,0.97999996,2020-02-21T20:20:07
15,60,10800,0.97999996,2020-02-22T11:20:58
15,60,10800,0.97999996,2020-02-22T18:30:32
15,60,10800,0.97999996,2020-02-23T09:20:58
15,60,10800,0.97999996,2020-02-23T15:10:00
15,60,10800,0.97999996,2020-02-24T07:30:49
15,60,10800,0.97999996,2020-02-26T10:40:25
15,60,10800,0.97999996,2020-02-26T15:30:41
15,60,10800,0.97999996,2020-02-27T19:30:28
15,60,10800,0.97999996,2020-02-27T23:50:20
15,60,10800,0.97999996,2020-02-28T08:20:07
15,60,10800,0.97999996,2020-02-28T12:10:00
