Consumption,Temp,FlowTime,Power_Consumption,TimeStamp
12.9230995,35.41568,67.149956,0.45857564,2020-01-02T12:30:36
29.564045,35.13748,181.00188,1.0394834,2020-01-02T16:21:05
18.703,40.285313,124.35185,0.7699313,2020-01-05T17:24:28
24.822344,39.939568,125.255424,1.0118289,2020-01-06T19:16:31
38.683407,39.269077,187.67862,1.5465854,2020-01-07T06:08:32
39.735744,35.024666,248.5153,1.3918946,2020-01-08T16:31:53
44.17553,35.805874,215.492,1.5876768,2020-01-10T14:15:14
11.422736,40.07001,69.793144,0.4673614,2020-01-11T02:38:09
37.591557,35.228462,236.22401,1.3257241,2020-01-15T04:19:20
34.90021,37.182842,196.11665,1.3103861,2020-01-15T20:12:27
35.269005,37.15429,207.84195,1.323058,2020-01-16T18:45:59
34.67305,39.518063,200.73474,1.3963208,2020-01-16T19:58:31
7.8128276,36.508087,44.92321,0.2871951,2020-01-17T13:21:28
25.526775,40.18961,159.73892,1.0479901,2020-01-19T23:31:47
51.07122,40.940582,296.0637,2.141451,2020-01-21T18:03:24
10.141806,35.39267,57.95942,0.35960928,2020-01-22T17:07:07
12.5428295,39.532623,71.45007,0.5053263,2020-01-22T20:07:52
18.24974,35.175335,87.233826,0.64247406,2020-01-23T06:58:53
12.272072,35.722946,64.255394,0.43987322,2020-01-23T16:59:16
31.338612,39.68125,147.39697,1.268006,2020-01-24T07:30:50
6.5348535,40.12547,36.214924,0.2677964,2020-01-28T18:42:42
28.908306,39.74884,167.26248,1.1719518,2020-01-29T21:02:10
32.4387,39.77302,202.90167,1.3159902,2020-01-31T00:44:42
10.719697,35.23309,60.234848,0.37810445,2020-01-31T06:27:54
39.89935,37.807384,249.51073,1.5737079,2020-02-01T19:58:08
24.956465,35.181347,157.2388,0.9078722,2020-02-02T19:22:10
28.325489,35.25104,131.54617,1.0327345,2020-02-05T18:44:51
53.72437,37.725975,265.77814,2.1138911,2020-02-05T22:56:39
32.99536,38.432907,189.4728,1.3254805,2020-02-07T21:10:00
22.02491,35.807915,140.04686,0.8173275,2020-02-13T03:03:13
7.8636284,38.889603,41.65898,0.32008532,2020-02-13T16:35:33
60.53507,38.590027,293.26785,2.4428945,2020-02-13T21:45:29
21.238405,39.71713,122.357285,0.885004,2020-02-15T19:09:24
10.081985,37.128048,63.61704,0.38966256,2020-02-15T19:31:15
39.145576,36.518097,253.64748,1.4850962,2020-02-16T19:22:13
29.22382,36.929176,150.07147,1.1227022,2020-02-19T10:16:52
48.2529,35.529034,284.00812,1.7749283,2020-02-21T13:38:25
40.896248,39.216846,240.04439,1.6802763,2020-02-22T06:02:48
5.4652643,40.630627,35.15599,0.23356207,2020-02-25T08:46:13
15.423843,38.311108,77.96256,0.6174106,2020-02-26T19:46:55
