Consumption,Temp,FlowTime,Power_Consumption,TimeStamp
40,60,10800,2.5666666,2020-01-01T04:10:27
40,60,10800,2.5666666,2020-01-01T15:40:39
60,20,7200,1.05,2020-01-02T05:10:01
40,60,10800,2.5666666,2020-01-02T12:30:50
40,60,10800,2.5666666,2020-01-02T18:00:31
40,60,10800,2.5666666,2020-01-03T20:50:24
60,20,7200,1.05,2020-01-04T14:40:42
40,60,10800,2.5666666,2020-01-05T15:10:34
50,60,3600,3.208333,2020-01-05T23:30:51
60,20,7200,1.05,2020-01-06T05:20:58
60,20,7200,1.05,2020-01-07T12:10:08
60,20,7200,1.05,2020-01-07T14:40:53
60,20,7200,1.05,2020-01-08T17:10:59
50,40,3600,2.0416665,2020-01-08T21:40:21
50,60,3600,3.208333,2020-01-10T08:50:12
40,60,10800,2.5666666,2020-01-12T02:50:30
40,60,10800,2.5666666,2020-01-12T20:00:32
50,40,3600,2.0416665,2020-01-14T20:00:55
50,60,3600,3.208333,2020-01-15T14:30:16
40,60,10800,2.5666666,2020-01-15T18:20:33
40,60,10800,2.5666666,2020-01-16T09:40:25
40,60,10800,2.5666666,2020-01-17T14:40:40
60,20,7200,1.05,2020-01-17T20:50:52
60,20,7200,1.05,2020-01-18T18:40:23
60,20,7200,1.05,2020-01-19T08:20:58
50,40,3600,2.0416665,2020-01-19T17:30:00
50,60,3600,3.208333,2020-01-20T19:50:45
60,20,7200,1.05,2020-01-20T22:20:57
50,60,3600,3.208333,2020-01-21T15:30:51
50,60,3600,3.208333,2020-01-22T06:20:02
40,60,10800,2.5666666,2020-01-22T21:00:59
50,40,3600,2.0416665,2020-01-23T14:20:07
50,60,3600,3.208333,2020-01-23T23:30:26
50,40,3600,2.0416665,2020-01-24T18:20:18
60,20,7200,1.05,2020-01-25T17:00:13
60,20,7200,1.05,2020-01-26T16:40:02
60,20,7200,1.05,2020-01-27T10:20:40
50,40,3600,2.0416665,2020-01-27T20:00:29
50,60,3600,3.208333,2020-01-29T21:20:22
50,40,3600,2.0416665,2020-01-30T09:40:59
40,60,10800,2.6133332,2020-02-01T21:40:41
50,60,3600,3.2666664,2020-02-02T09:50:01
40,60,10800,2.6133332,2020-02-03T06:20:58
50,60,3600,3.2666664,2020-02-03T22:50:25
60,20,7200,1.1199999,2020-02-04T16:40:29
60,20,7200,1.1199999,2020-02-05T11:50:23
40,60,10800,2.6133332,2020-02-05T14:50:19
